Geely,Tugella,2019,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,ON_ORDER,30034,97948F,used,CONDITION_OK,1890000,20635,18723,10710,Находка,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,161,COMMERCIAL,MEDIUM,2019,2023,2352000,2433000,1118159629-a0b3452d
Geely,Tugella,2019,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,ON_ORDER,36000,FAFBFB,used,CONDITION_OK,1530000,16704,15157,4956,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,35,PRIVATE,MEDIUM,2019,2023,2205000,2289000,1119527534-19c42487
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,IN_STOCK,42613,97948F,used,CONDITION_OK,2560000,27950,25361,8850,Санкт-Петербург,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,3,COMMERCIAL,MEDIUM,2019,2023,2436000,2498000,1119904275-7a8d62a1
Geely,Tugella,2020,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,20000,FAFBFB,used,CONDITION_OK,3190000,34828,31602,17850,Ростов-на-Дону,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,2,ORIGINAL,36,COMMERCIAL,MEDIUM,2019,2023,3035000,3119000,1119523772-80c0cd2a
Geely,Tugella,2020,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,34250,0000CC,used,CONDITION_OK,3117000,34031,30879,17850,Москва,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,16,COMMERCIAL,MEDIUM,2019,2023,2831000,2910000,1119748902-60764c1f
Geely,Tugella,2020,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,34658,97948F,used,CONDITION_OK,2914000,31815,28868,17850,Москва,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,2,ORIGINAL,42,COMMERCIAL,MEDIUM,2019,2023,2811000,2883000,1119451934-9399fa2a
Geely,Tugella,2020,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,95000,97948F,used,CONDITION_OK,2870000,31335,28432,17850,Владимир,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,86,PRIVATE,MEDIUM,2019,2023,2611000,2678000,1118961997-0681043c
Geely,Tugella,2020,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,69000,040001,used,CONDITION_OK,3150000,34392,31206,17850,Владимир,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,2,ORIGINAL,87,PRIVATE,MEDIUM,2019,2023,2619000,2691000,1118948277-5841afde
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,IN_STOCK,47000,FAFBFB,used,CONDITION_OK,2950000,32208,29224,12376,Хабаровск,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,13,PRIVATE,MEDIUM,2019,2023,2391000,2481000,1119784261-67d2ac82
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,ON_ORDER,24000,97948F,used,CONDITION_OK,2130000,23255,21101,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,1,COMMERCIAL,MEDIUM,2019,2023,2358000,2416000,1119918459-a32194f6
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,ON_ORDER,29510,97948F,used,CONDITION_OK,1641050,17917,16257,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,11,COMMERCIAL,MEDIUM,2019,2023,2343000,2400000,1119805680-4d5ea14c
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,IN_TRANSIT,41874,FAFBFB,used,CONDITION_OK,1559000,17021,15444,4956,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,20,COMMERCIAL,MEDIUM,2019,2023,2366000,2438000,1119700984-ec30d4f8
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,ON_ORDER,30000,FAFBFB,used,CONDITION_OK,1900000,20744,18823,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,27,COMMERCIAL,MEDIUM,2019,2023,2480000,2561000,1119626720-0ff2e728
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,ON_ORDER,9000,040001,used,CONDITION_OK,1799999,19652,17832,4956,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,0,,25,COMMERCIAL,MEDIUM,2019,2023,2636000,2723000,1119653881-7915eab4
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,ON_ORDER,23313,040001,used,CONDITION_OK,1600000,17469,15851,4956,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,0,,34,COMMERCIAL,MEDIUM,2019,2023,2406000,2457000,1119538826-756e28e4
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,ON_ORDER,38000,FAFBFB,used,CONDITION_OK,1850000,20198,18327,4956,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,122,COMMERCIAL,MEDIUM,2019,2023,2154000,2206000,1118560725-c6e27416
Geely,Tugella,2020,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,ON_ORDER,15000,FAFBFB,used,CONDITION_OK,2293000,25035,22716,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,57,COMMERCIAL,MEDIUM,2019,2023,2748000,2841000,1119269526-e6bf5efc
Geely,Tugella,2020,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,ON_ORDER,30000,97948F,used,CONDITION_OK,2120000,23146,21002,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,55,COMMERCIAL,MEDIUM,2019,2023,2511000,2574000,1119298090-12e0cbc2
Geely,Tugella,2020,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,ON_ORDER,16000,CACECB,used,CONDITION_OK,3000000,32754,29720,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,111,COMMERCIAL,MEDIUM,2019,2023,2725000,2818000,1118689803-f3f3de1c
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,ON_ORDER,23300,040001,used,CONDITION_OK,2100000,22928,20804,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,35,COMMERCIAL,MEDIUM,2019,2023,2344000,2403000,1119526434-f29e483d
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,ON_ORDER,34000,040001,used,CONDITION_OK,1710000,18670,16940,4956,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,35,COMMERCIAL,MEDIUM,2019,2023,2166000,2219000,1119526495-7b989268
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,ON_ORDER,15000,0000CC,used,CONDITION_OK,1650000,18015,16346,4956,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,49,COMMERCIAL,MEDIUM,2019,2023,2435000,2511000,1119372962-9f25de56
Geely,Tugella,2020,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,ON_ORDER,20000,040001,used,CONDITION_OK,2100000,22928,20804,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,13,PRIVATE,MEDIUM,2019,2023,2457000,2552000,1119780425-4d42e091
Geely,Tugella,2021,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,25400,040001,used,CONDITION_OK,3450000,37667,34178,17850,Великий Новгород,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,309,PRIVATE,MEDIUM,2019,2023,2978000,3052000,1116903355-f9f2bd14
Geely,Tugella,2021,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,73000,97948F,used,CONDITION_OK,3299000,36018,32682,17850,Саранск,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,1,COMMERCIAL,MEDIUM,2019,2023,2852000,2926000,1119928134-976f65e6
Geely,Tugella,2021,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,6000,0000CC,used,CONDITION_OK,3549000,38748,35159,17850,Ростов-на-Дону,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,2,ORIGINAL,1,COMMERCIAL,MEDIUM,2019,2023,3272000,3364000,1119922361-78e0504c
Geely,Tugella,2021,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,51957,EE1D19,used,CONDITION_OK,3030000,33081,30017,17850,Рязань,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,1,COMMERCIAL,MEDIUM,2019,2023,2800000,2868000,1119924076-21af35fc
Geely,Tugella,2021,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,17666,97948F,used,CONDITION_OK,3689000,40276,36545,17850,Казань,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,14,COMMERCIAL,MEDIUM,2019,2023,3209000,3287000,1119773095-b3a0c8d2
Geely,Tugella,2021,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,29700,97948F,used,CONDITION_OK,3487000,38071,34544,17850,Химки,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,2,ORIGINAL,5,COMMERCIAL,MEDIUM,2019,2023,2991000,3074000,1119885347-9dffe6b1
Geely,Tugella,2021,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,13191,EE1D19,used,CONDITION_OK,3302430,36056,32716,17850,Казань,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,61,COMMERCIAL,MEDIUM,2019,2023,3221000,3306000,1119228328-12c0a7c1
Geely,Tugella,2021,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,IN_STOCK,48953,040001,used,CONDITION_OK,3385000,36957,33534,17850,Москва,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,11,COMMERCIAL,MEDIUM,2019,2023,2828000,2895000,1119816823-1faf4bec
Geely,Tugella,2019,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,IN_STOCK,51614,FAFBFB,used,CONDITION_OK,2560000,27950,25361,8850,Санкт-Петербург,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,2,COMMERCIAL,MEDIUM,2019,2023,2270000,2330000,1119911997-10d95a4a
Geely,Tugella,2019,I,GASOLINE,FORWARD_CONTROL,ROBOT,1.5,1477,177,IN_STOCK,19142,FAFBFB,used,CONDITION_OK,2499000,27284,24757,8850,Санкт-Петербург,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,70,COMMERCIAL,MEDIUM,2019,2023,2391000,2455000,1119131430-d5c22e0b
Geely,Tugella,2019,I,GASOLINE,FORWARD_CONTROL,AUTOMATIC,2.0,1969,238,IN_STOCK,34475,DEA522,used,CONDITION_OK,3100000,33846,30710,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,,CHINESE,True,1,ORIGINAL,56,PRIVATE,MEDIUM,2019,2023,2309000,2396000,1119291957-866e623b
Geely,Tugella,2019,I,GASOLINE,ALL_WHEEL_DRIVE,AUTOMATIC,2.0,1969,238,ON_ORDER,40000,0000CC,used,CONDITION_OK,2328150,25419,23064,10710,Владивосток,C,Внедорожник 5 дв.,5,446,LEFT,204,6.9,CHINESE,True,1,ORIGINAL,60,COMMERCIAL,MEDIUM,2019,2023,2386000,2441000,1119240769-ab4d613e
